"","trade_id","gave","received","chart_type","amount_given","amount_received","difference","given_percentage","received_percentage","season","trade_date","pick_number","position","given","offered","pfr_name","future_pick"
"162",86,"DAL","PHI","stuart",7.4,5.2,2.2,0.297297297297297,0.423076923076923,2005,2005-04-24,116,"non-QB","116, 148","132, 182","Craphonso Thorpe","Half round later"
"163",88,"DET","NE","cbs",22.7,14.68,8.02,0.353303964757709,0.546321525885559,2005,2005-04-24,106,"QB","106","145, 206","Kyle Orton","Half round later"
"164",88,"DET","NE","hill",27.6,16.64,10.96,0.397101449275362,0.658653846153846,2005,2005-04-24,106,"QB","106","145, 206","Kyle Orton","Half round later"
"165",88,"DET","NE","johnson",70,43,27,0.385714285714286,0.627906976744186,2005,2005-04-24,106,"QB","106","145, 206","Kyle Orton","Half round later"
"166",88,"DET","NE","otc",515,573,-58,-0.112621359223301,-0.101221640488656,2005,2005-04-24,106,"QB","106","145, 206","Kyle Orton","Half round later"
"167",88,"DET","NE","pff",0.17,0.19,-0.02,-0.117647058823529,-0.105263157894737,2005,2005-04-24,106,"QB","106","145, 206","Kyle Orton","Half round later"
"168",88,"DET","NE","stuart",4.6,3.6,1,0.217391304347826,0.277777777777778,2005,2005-04-24,106,"QB","106","145, 206","Kyle Orton","Half round later"
"169",89,"IND","PHI","cbs",22.7,10.65,12.05,0.530837004405286,1.13145539906103,2005,2005-04-24,127,"non-QB","127","148","Alvin Pearman","Half round later"
"170",89,"IND","PHI","hill",27.6,12.38,15.22,0.551449275362319,1.22940226171244,2005,2005-04-24,127,"non-QB","127","148","Alvin Pearman","Half round later"
"171",89,"IND","PHI","johnson",70,32,38,0.542857142857143,1.1875,2005,2005-04-24,127,"non-QB","127","148","Alvin Pearman","Half round later"
"172",89,"IND","PHI","otc",515,368,147,0.285436893203883,0.39945652173913,2005,2005-04-24,127,"non-QB","127","148","Alvin Pearman","Half round later"
"173",89,"IND","PHI","pff",0.17,0.122,0.048,0.282352941176471,0.39344262295082,2005,2005-04-24,127,"non-QB","127","148","Alvin Pearman","Half round later"
"174",89,"IND","PHI","stuart",4.6,2.8,1.8,0.391304347826087,0.642857142857143,2005,2005-04-24,127,"non-QB","127","148","Alvin Pearman","Half round later"
"175",91,"OAK","NE","cbs",13.63,6.24,7.39,0.542186353631695,1.18429487179487,2005,2005-04-24,136,"non-QB","136, 230","175","Roydell Williams","Half round later"
"176",91,"OAK","NE","hill",15.54,6.79,8.75,0.563063063063063,1.28865979381443,2005,2005-04-24,136,"non-QB","136, 230","175","Roydell Williams","Half round later"
"177",91,"OAK","NE","johnson",34,21,13,0.382352941176471,0.619047619047619,2005,2005-04-24,136,"non-QB","136, 230","175","Roydell Williams","Half round later"
"178",91,"OAK","NE","otc",519,280,239,0.460500963391137,0.853571428571429,2005,2005-04-24,136,"non-QB","136, 230","175","Roydell Williams","Half round later"
"179",91,"OAK","NE","pff",0.18,0.092,0.088,0.488888888888889,0.956521739130435,2005,2005-04-24,136,"non-QB","136, 230","175","Roydell Williams","Half round later"
"180",91,"OAK","NE","stuart",3,1.7,1.3,0.433333333333333,0.764705882352941,2005,2005-04-24,136,"non-QB","136, 230","175","Roydell Williams","Half round later"
"181",121,"DEN","SF","cbs",216.88,211.93,4.94999999999999,0.0228236812984138,0.0233567687443967,2006,2006-04-19,22,"non-QB","22","37, 68","Manny Lawson","Half round later"
"182",121,"DEN","SF","hill",252.71,234.64,18.07,0.0715048870246529,0.0770115922263895,2006,2006-04-19,22,"non-QB","22","37, 68","Manny Lawson","Half round later"
"183",121,"DEN","SF","johnson",780,780,0,0,0,2006,2006-04-19,22,"non-QB","22","37, 68","Manny Lawson","Half round later"
"184",121,"DEN","SF","otc",1372,1876,-504,-0.36734693877551,-0.26865671641791,2006,2006-04-19,22,"non-QB","22","37, 68","Manny Lawson","Half round later"
"185",121,"DEN","SF","pff",0.584,0.752,-0.168,-0.287671232876712,-0.223404255319149,2006,2006-04-19,22,"non-QB","22","37, 68","Manny Lawson","Half round later"
"186",121,"DEN","SF","stuart",14.9,19.3,-4.4,-0.295302013422819,-0.227979274611399,2006,2006-04-19,22,"non-QB","22","37, 68","Manny Lawson","Half round later"
"187",123,"STL","DEN","cbs",348.51,354,-5.49000000000001,-0.0157527761039856,-0.0155084745762712,2006,2006-04-29,11,"QB","11","15, 68","Jay Cutler","Half round later"
"188",123,"STL","DEN","hill",357.62,388.17,-30.55,-0.0854258710362954,-0.0787026302908518,2006,2006-04-29,11,"QB","11","15, 68","Jay Cutler","Half round later"
"189",123,"STL","DEN","johnson",1250,1300,-50,-0.04,-0.0384615384615385,2006,2006-04-29,11,"QB","11","15, 68","Jay Cutler","Half round later"
"190",123,"STL","DEN","otc",1737,2352,-615,-0.35405872193437,-0.261479591836735,2006,2006-04-29,11,"QB","11","15, 68","Jay Cutler","Half round later"
"191",123,"STL","DEN","pff",0.777,0.962,-0.185,-0.238095238095238,-0.192307692307692,2006,2006-04-29,11,"QB","11","15, 68","Jay Cutler","Half round later"
"192",123,"STL","DEN","stuart",19.3,25.1,-5.8,-0.300518134715026,-0.231075697211155,2006,2006-04-29,11,"QB","11","15, 68","Jay Cutler","Half round later"
"193",124,"CLE","BAL","cbs",331.91,321.65,10.26,0.0309119942152993,0.0318980258044458,2006,2006-04-29,12,"non-QB","12","13, 181","Haloti Ngata","Half round later"
"194",124,"CLE","BAL","hill",346.51,341.68,4.82999999999998,0.0139389916596923,0.0141360337157574,2006,2006-04-29,12,"non-QB","12","13, 181","Haloti Ngata","Half round later"
"195",124,"CLE","BAL","johnson",1200,1169,31,0.0258333333333333,0.0265183917878529,2006,2006-04-29,12,"non-QB","12","13, 181","Haloti Ngata","Half round later"
"196",124,"CLE","BAL","otc",1691,1911,-220,-0.13010053222945,-0.115122972265829,2006,2006-04-29,12,"non-QB","12","13, 181","Haloti Ngata","Half round later"
"197",124,"CLE","BAL","pff",0.742,0.801,-0.0589999999999999,-0.0795148247978436,-0.0736579275905118,2006,2006-04-29,12,"non-QB","12","13, 181","Haloti Ngata","Half round later"
"198",124,"CLE","BAL","stuart",18.8,19.8,-1,-0.0531914893617021,-0.0505050505050505,2006,2006-04-29,12,"non-QB","12","13, 181","Haloti Ngata","Half round later"
"199",125,"NYG","PIT","cbs",201.4,218.64,-17.24,-0.0856007944389276,-0.0788510793999269,2006,2006-04-29,25,"non-QB","25","32, 96, 129","Santonio Holmes","Half round later"
"200",125,"NYG","PIT","hill",229.88,242.59,-12.71,-0.0552897163737603,-0.0523929263366174,2006,2006-04-29,25,"non-QB","25","32, 96, 129","Santonio Holmes","Half round later"
"201",125,"NYG","PIT","johnson",720,749,-29,-0.0402777777777778,-0.0387182910547397,2006,2006-04-29,25,"non-QB","25","32, 96, 129","Santonio Holmes","Half round later"
"202",125,"NYG","PIT","otc",1305,2212,-907,-0.695019157088123,-0.41003616636528,2006,2006-04-29,25,"non-QB","25","32, 96, 129","Santonio Holmes","Half round later"
"203",125,"NYG","PIT","pff",0.557,0.851,-0.294,-0.527827648114901,-0.345475910693302,2006,2006-04-29,25,"non-QB","25","32, 96, 129","Santonio Holmes","Half round later"
"204",125,"NYG","PIT","stuart",14.1,21.7,-7.6,-0.539007092198582,-0.350230414746544,2006,2006-04-29,25,"non-QB","25","32, 96, 129","Santonio Holmes","Half round later"
"205",126,"CHI","BUF","cbs",196.48,187.32,9.16,0.0466205211726384,0.0489002775998292,2006,2006-04-29,26,"non-QB","26","42, 73","John McCargo","Half round later"
"206",126,"CHI","BUF","hill",222.74,207.18,15.56,0.0698572326479303,0.0751037744956077,2006,2006-04-29,26,"non-QB","26","42, 73","John McCargo","Half round later"
"207",126,"CHI","BUF","johnson",700,705,-5,-0.00714285714285714,-0.00709219858156028,2006,2006-04-29,26,"non-QB","26","42, 73","John McCargo","Half round later"
"208",126,"CHI","BUF","otc",1284,1773,-489,-0.380841121495327,-0.27580372250423,2006,2006-04-29,26,"non-QB","26","42, 73","John McCargo","Half round later"
"209",126,"CHI","BUF","pff",0.549,0.696,-0.147,-0.26775956284153,-0.211206896551724,2006,2006-04-29,26,"non-QB","26","42, 73","John McCargo","Half round later"
"210",126,"CHI","BUF","stuart",13.9,18.1,-4.2,-0.302158273381295,-0.232044198895028,2006,2006-04-29,26,"non-QB","26","42, 73","John McCargo","Half round later"
"211",128,"NYJ","WAS","cbs",151.98,212.42,-60.44,-0.397683905777076,-0.284530646831748,2006,2006-04-29,35,"non-QB","35","37, 53, 189","Rocky McIntosh","Half round later"
"212",128,"NYJ","WAS","hill",170.37,232.47,-62.1,-0.364500792393027,-0.267131242740999,2006,2006-04-29,35,"non-QB","35","37, 53, 189","Rocky McIntosh","Half round later"
"213",128,"NYJ","WAS","johnson",550,806,-256,-0.465454545454545,-0.317617866004963,2006,2006-04-29,35,"non-QB","35","37, 53, 189","Rocky McIntosh","Half round later"
"214",128,"NYJ","WAS","otc",1128,2110,-982,-0.870567375886525,-0.465402843601896,2006,2006-04-29,35,"non-QB","35","37, 53, 189","Rocky McIntosh","Half round later"
"215",128,"NYJ","WAS","pff",0.48,0.831,-0.351,-0.73125,-0.422382671480144,2006,2006-04-29,35,"non-QB","35","37, 53, 189","Rocky McIntosh","Half round later"
"216",128,"NYJ","WAS","stuart",12,20.4,-8.4,-0.7,-0.411764705882353,2006,2006-04-29,35,"non-QB","35","37, 53, 189","Rocky McIntosh","Half round later"
"217",129,"GB","NE","cbs",148.27,156.48,-8.20999999999998,-0.0553719565657246,-0.0524667689161553,2006,2006-04-29,36,"non-QB","36","52, 75","Chad Jackson","Half round later"
"218",129,"GB","NE","hill",165.97,171.67,-5.69999999999999,-0.0343435560643489,-0.0332032387720626,2006,2006-04-29,36,"non-QB","36","52, 75","Chad Jackson","Half round later"
"219",129,"GB","NE","johnson",540,595,-55,-0.101851851851852,-0.092436974789916,2006,2006-04-29,36,"non-QB","36","52, 75","Chad Jackson","Half round later"
"220",129,"GB","NE","otc",1113,1645,-532,-0.477987421383648,-0.323404255319149,2006,2006-04-29,36,"non-QB","36","52, 75","Chad Jackson","Half round later"
"221",129,"GB","NE","pff",0.473,0.628,-0.155,-0.3276955602537,-0.246815286624204,2006,2006-04-29,36,"non-QB","36","52, 75","Chad Jackson","Half round later"
"222",129,"GB","NE","stuart",11.8,16.5,-4.7,-0.398305084745763,-0.284848484848485,2006,2006-04-29,36,"non-QB","36","52, 75","Chad Jackson","Half round later"
"223",131,"GB","ATL","cbs",157.38,159.94,-2.56,-0.0162663616723853,-0.0160060022508441,2006,2006-04-29,37,"non-QB","37, 139","47, 93, 148","Jimmy Williams","Half round later"
"224",131,"GB","ATL","hill",176.8,178.86,-2.06,-0.0116515837104073,-0.0115173879011518,2006,2006-04-29,37,"non-QB","37, 139","47, 93, 148","Jimmy Williams","Half round later"
"225",131,"GB","ATL","johnson",567,590,-23,-0.0405643738977072,-0.0389830508474576,2006,2006-04-29,37,"non-QB","37, 139","47, 93, 148","Jimmy Williams","Half round later"
"226",131,"GB","ATL","otc",1499,1954,-455,-0.303535690460307,-0.232855680655067,2006,2006-04-29,37,"non-QB","37, 139","47, 93, 148","Jimmy Williams","Half round later"
"227",131,"GB","ATL","pff",0.598,0.73,-0.132,-0.220735785953177,-0.180821917808219,2006,2006-04-29,37,"non-QB","37, 139","47, 93, 148","Jimmy Williams","Half round later"
"228",131,"GB","ATL","stuart",14.8,18.6,-3.8,-0.256756756756757,-0.204301075268817,2006,2006-04-29,37,"non-QB","37, 139","47, 93, 148","Jimmy Williams","Half round later"
"229",132,"TEN","PHI","cbs",137.68,139.3,-1.62,-0.0117664148750727,-0.0116295764536971,2006,2006-04-29,39,"non-QB","39","45, 116","Winston Justice","Half round later"
"230",132,"TEN","PHI","hill",153.42,156.35,-2.93000000000001,-0.0190979011862861,-0.0187400063959067,2006,2006-04-29,39,"non-QB","39","45, 116","Winston Justice","Half round later"
"231",132,"TEN","PHI","johnson",510,512,-2,-0.00392156862745098,-0.00390625,2006,2006-04-29,39,"non-QB","39","45, 116","Winston Justice","Half round later"
"232",132,"TEN","PHI","otc",1071,1492,-421,-0.393090569561158,-0.282171581769437,2006,2006-04-29,39,"non-QB","39","45, 116","Winston Justice","Half round later"
"233",132,"TEN","PHI","pff",0.451,0.57,-0.119,-0.263858093126386,-0.208771929824561,2006,2006-04-29,39,"non-QB","39","45, 116","Winston Justice","Half round later"
"234",132,"TEN","PHI","stuart",11.3,14.7,-3.4,-0.300884955752212,-0.231292517006803,2006,2006-04-29,39,"non-QB","39","45, 116","Winston Justice","Half round later"
"235",133,"BAL","NYG","cbs",121.69,132.58,-10.89,-0.0894896869093597,-0.0821390858349675,2006,2006-04-29,44,"non-QB","44","56, 87","Sinorice Moss","Half round later"
"236",133,"BAL","NYG","hill",134.58,146.28,-11.7,-0.0869371377619259,-0.0799835931091057,2006,2006-04-29,44,"non-QB","44","56, 87","Sinorice Moss","Half round later"
"237",133,"BAL","NYG","johnson",460,495,-35,-0.0760869565217391,-0.0707070707070707,2006,2006-04-29,44,"non-QB","44","56, 87","Sinorice Moss","Half round later"
"238",133,"BAL","NYG","otc",1007,1528,-521,-0.517378351539225,-0.340968586387435,2006,2006-04-29,44,"non-QB","44","56, 87","Sinorice Moss","Half round later"
"239",133,"BAL","NYG","pff",0.415,0.573,-0.158,-0.380722891566265,-0.275741710296684,2006,2006-04-29,44,"non-QB","44","56, 87","Sinorice Moss","Half round later"
"240",133,"BAL","NYG","stuart",10.5,15.2,-4.7,-0.447619047619048,-0.309210526315789,2006,2006-04-29,44,"non-QB","44","56, 87","Sinorice Moss","Half round later"
"241",134,"DAL","NYJ","cbs",107.56,105.23,2.33,0.0216623280029751,0.0221419747220374,2006,2006-04-29,49,"QB","49","53, 189, 211","Kellen Clemens","Half round later"
"242",134,"DAL","NYJ","hill",118.06,114.33,3.73,0.0315941046925293,0.0326248578675764,2006,2006-04-29,49,"QB","49","53, 189, 211","Kellen Clemens","Half round later"
"243",134,"DAL","NYJ","johnson",410,393,17,0.0414634146341463,0.0432569974554707,2006,2006-04-29,49,"QB","49","53, 189, 211","Kellen Clemens","Half round later"
"244",134,"DAL","NYJ","otc",951,1331,-380,-0.399579390115668,-0.2854996243426,2006,2006-04-29,49,"QB","49","53, 189, 211","Kellen Clemens","Half round later"
"245",134,"DAL","NYJ","pff",0.384,0.502,-0.118,-0.307291666666667,-0.235059760956175,2006,2006-04-29,49,"QB","49","53, 189, 211","Kellen Clemens","Half round later"
"246",134,"DAL","NYJ","stuart",9.8,11,-1.2,-0.122448979591837,-0.109090909090909,2006,2006-04-29,49,"QB","49","53, 189, 211","Kellen Clemens","Half round later"
"247",135,"PIT","MIN","cbs",74.27,81,-6.73,-0.0906153224720615,-0.0830864197530865,2006,2006-04-29,64,"QB","64","83, 95","Tarvaris Jackson","Half round later"
"248",135,"PIT","MIN","hill",76.69,92.7,-16.01,-0.2087625505281,-0.172707659115426,2006,2006-04-29,64,"QB","64","83, 95","Tarvaris Jackson","Half round later"
"249",135,"PIT","MIN","johnson",270,295,-25,-0.0925925925925926,-0.0847457627118644,2006,2006-04-29,64,"QB","64","83, 95","Tarvaris Jackson","Half round later"
"250",135,"PIT","MIN","otc",810,1275,-465,-0.574074074074074,-0.364705882352941,2006,2006-04-29,64,"QB","64","83, 95","Tarvaris Jackson","Half round later"
"251",135,"PIT","MIN","pff",0.306,0.444,-0.138,-0.450980392156863,-0.310810810810811,2006,2006-04-29,64,"QB","64","83, 95","Tarvaris Jackson","Half round later"
"252",135,"PIT","MIN","stuart",8.1,12.1,-4,-0.493827160493827,-0.330578512396694,2006,2006-04-29,64,"QB","64","83, 95","Tarvaris Jackson","Half round later"
"253",136,"NYJ","PHI","cbs",62.48,57.78,4.7,0.0752240717029449,0.0813430252682588,2006,2006-04-29,71,"non-QB","71","76, 220","Chris Gocong","Half round later"
"254",136,"NYJ","PHI","hill",68.3,63.67,4.63,0.0677891654465592,0.07271870582692,2006,2006-04-29,71,"non-QB","71","76, 220","Chris Gocong","Half round later"
"255",136,"NYJ","PHI","johnson",235,213,22,0.0936170212765957,0.103286384976526,2006,2006-04-29,71,"non-QB","71","76, 220","Chris Gocong","Half round later"
"256",136,"NYJ","PHI","otc",755,879,-124,-0.164238410596026,-0.141069397042093,2006,2006-04-29,71,"non-QB","71","76, 220","Chris Gocong","Half round later"
"257",136,"NYJ","PHI","pff",0.275,0.314,-0.039,-0.141818181818182,-0.124203821656051,2006,2006-04-29,71,"non-QB","71","76, 220","Chris Gocong","Half round later"
"258",136,"NYJ","PHI","stuart",7.5,7.3,0.2,0.0266666666666667,0.0273972602739726,2006,2006-04-29,71,"non-QB","71","76, 220","Chris Gocong","Half round later"
"259",137,"DAL","JAX","cbs",50.03,53.99,-3.96,-0.0791525084949031,-0.0733469160955733,2006,2006-04-29,80,"non-QB","80","92, 125","Clint Ingram","Half round later"
"260",137,"DAL","JAX","hill",56.02,63.68,-7.66,-0.136736879685826,-0.120288944723618,2006,2006-04-29,80,"non-QB","80","92, 125","Clint Ingram","Half round later"
"261",137,"DAL","JAX","johnson",190,179,11,0.0578947368421053,0.0614525139664804,2006,2006-04-29,80,"non-QB","80","92, 125","Clint Ingram","Half round later"
"262",137,"DAL","JAX","otc",692,1076,-384,-0.554913294797688,-0.356877323420074,2006,2006-04-29,80,"non-QB","80","92, 125","Clint Ingram","Half round later"
"263",137,"DAL","JAX","pff",0.246,0.363,-0.117,-0.475609756097561,-0.322314049586777,2006,2006-04-29,80,"non-QB","80","92, 125","Clint Ingram","Half round later"
"264",137,"DAL","JAX","stuart",6.7,9.7,-3,-0.447761194029851,-0.309278350515464,2006,2006-04-29,80,"non-QB","80","92, 125","Clint Ingram","Half round later"
"265",138,"GB","STL","cbs",36.29,29.77,6.52,0.179663819233949,0.219012428619416,2006,2006-04-29,93,"non-QB","93","109, 183","Dominique Byrd","Half round later"
"266",138,"GB","STL","hill",42.07,35.19,6.88,0.163536962205847,0.195510088093208,2006,2006-04-29,93,"non-QB","93","109, 183","Dominique Byrd","Half round later"
"267",138,"GB","STL","johnson",128,94,34,0.265625,0.361702127659574,2006,2006-04-29,93,"non-QB","93","109, 183","Dominique Byrd","Half round later"
"268",138,"GB","STL","otc",613,787,-174,-0.283849918433931,-0.221092757306226,2006,2006-04-29,93,"non-QB","93","109, 183","Dominique Byrd","Half round later"
"269",138,"GB","STL","pff",0.212,0.261,-0.049,-0.231132075471698,-0.187739463601533,2006,2006-04-29,93,"non-QB","93","109, 183","Dominique Byrd","Half round later"
"270",138,"GB","STL","stuart",5.7,6.1,-0.399999999999999,-0.0701754385964911,-0.0655737704918032,2006,2006-04-29,93,"non-QB","93","109, 183","Dominique Byrd","Half round later"
"271",142,"GB","PHI","cbs",24.45,26.2,-1.75,-0.0715746421267894,-0.066793893129771,2006,2006-04-30,109,"non-QB","109","115, 185","Jason Avant","Half round later"
"272",142,"GB","PHI","hill",29.51,31.25,-1.74,-0.0589630633683497,-0.05568,2006,2006-04-30,109,"non-QB","109","115, 185","Jason Avant","Half round later"
"273",142,"GB","PHI","johnson",76,81,-5,-0.0657894736842105,-0.0617283950617284,2006,2006-04-30,109,"non-QB","109","115, 185","Jason Avant","Half round later"
"274",142,"GB","PHI","otc",530,752,-222,-0.418867924528302,-0.295212765957447,2006,2006-04-30,109,"non-QB","109","115, 185","Jason Avant","Half round later"
"275",142,"GB","PHI","pff",0.177,0.245,-0.068,-0.384180790960452,-0.277551020408163,2006,2006-04-30,109,"non-QB","109","115, 185","Jason Avant","Half round later"
"276",142,"GB","PHI","stuart",4.7,5.8,-1.1,-0.234042553191489,-0.189655172413793,2006,2006-04-30,109,"non-QB","109","115, 185","Jason Avant","Half round later"
"277",143,"NYJ","DAL","cbs",12.98,14.97,-1.99,-0.153312788906009,-0.132932531730127,2006,2006-04-30,138,"non-QB","138","150, 189","Pat Watkins","Half round later"
"278",143,"NYJ","DAL","hill",15.47,16.82,-1.35,-0.0872656755009696,-0.0802615933412604,2006,2006-04-30,138,"non-QB","138","150, 189","Pat Watkins","Half round later"
